Price,Open,High,Low,Close,Volume,MA20
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,
Date,,,,,,
2024-08-05,185.22000122070312,203.8800048828125,182.0,198.8800048828125,100308800,236.25550003051757
2024-08-06,200.75,202.89999389648438,192.6699981689453,200.63999938964844,73783900,233.1710006713867
2024-08-07,200.77000427246094,203.49000549316406,191.47999572753906,191.75999450683594,71159800,229.59599990844725
2024-08-08,195.6999969482422,200.6999969482422,192.0399932861328,198.83999633789062,65033900,227.48649978637695
2024-08-09,197.0500030517578,200.8800048828125,195.11000061035156,200.0,58648300,225.075
2024-08-12,199.02000427246094,199.25999450683594,194.6699981689453,197.49000549316406,64044900,222.31750030517577
2024-08-13,198.47000122070312,208.49000549316406,197.05999755859375,207.8300018310547,76247400,219.88100051879883
2024-08-14,207.38999938964844,208.44000244140625,198.75,201.3800048828125,70250000,217.52500076293944
2024-08-15,205.02000427246094,215.8800048828125,204.82000732421875,214.13999938964844,89848500,215.77050094604493
2024-08-16,211.14999389648438,219.8000030517578,210.8000030517578,216.1199951171875,88765100,214.6165008544922
2024-08-19,217.07000732421875,222.97999572753906,214.08999633789062,222.72000122070312,76435200,213.17700119018554
2024-08-20,224.8800048828125,228.22000122070312,219.55999755859375,221.10000610351562,74001200,211.9130012512207
2024-08-21,222.6699981689453,224.66000366210938,218.86000061035156,223.27000427246094,70146000,212.27700119018556
2024-08-22,223.82000732421875,224.8000030517578,210.32000732421875,210.66000366210938,79514500,211.79750137329103
2024-08-23,214.4600067138672,221.47999572753906,214.2100067138672,220.32000732421875,81525200,211.82350158691406
2024-08-26,218.75,219.08999633789062,211.00999450683594,213.2100067138672,59301200,210.87900161743164
2024-08-27,213.25,215.66000366210938,206.94000244140625,209.2100067138672,62821400,210.20850219726563
2024-08-28,209.72000122070312,211.83999633789062,202.58999633789062,205.75,64116400,208.8925018310547
2024-08-29,209.8000030517578,214.88999938964844,205.97000122070312,206.27999877929688,62308800,208.36350173950194
2024-08-30,208.6300048828125,214.57000732421875,207.02999877929688,214.11000061035156,63370600,208.68550186157228
2024-09-03,215.25999450683594,219.89999389648438,209.63999938964844,210.60000610351562,76714200,209.27150192260743
2024-09-04,210.58999633789062,222.22000122070312,210.57000732421875,219.41000366210938,80651800,210.21000213623046
2024-09-05,223.49000549316406,235.0,222.25,230.1699981689453,119355000,212.13050231933593
2024-09-06,232.60000610351562,233.60000610351562,210.50999450683594,210.72999572753906,112177000,212.72500228881836
2024-09-09,216.1999969482422,219.8699951171875,213.6699981689453,216.27000427246094,67443500,213.53850250244142
2024-09-10,220.07000732421875,226.39999389648438,218.63999938964844,226.1699981689453,78891100,214.97250213623047
2024-09-11,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600,215.98750228881835
2024-09-12,224.66000366210938,231.4499969482422,223.8300018310547,229.80999755859375,72020000,217.40900192260742
2024-09-13,228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100,218.21650161743165
2024-09-16,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000,218.7495018005371
2024-09-17,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600,219.00700149536132
2024-09-18,230.08999633789062,235.67999267578125,226.8800048828125,227.1999969482422,78010200,219.31200103759767
2024-09-19,234.0,244.24000549316406,232.1300048828125,243.9199981689453,102694600,220.34450073242186
2024-09-20,241.52000427246094,243.99000549316406,235.9199981689453,238.25,99879100,221.7240005493164
2024-09-23,242.61000061035156,250.0,241.9199981689453,250.0,86927200,223.20800018310547
2024-09-24,254.0800018310547,257.19000244140625,249.0500030517578,254.27000427246094,88491000,225.26100006103516
2024-09-25,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300,227.6514991760254
2024-09-26,260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200,230.07499923706055
2024-09-27,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100,232.78399887084962
2024-09-30,259.0400085449219,264.8599853515625,255.77000427246094,261.6300048828125,80705700,235.15999908447264
2024-10-01,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600,237.53099822998047
2024-10-02,247.5500030517578,251.16000366210938,241.5,249.02000427246094,93983900,239.01149826049806
2024-10-03,244.47999572753906,249.7899932861328,237.80999755859375,240.66000366210938,80729200,239.53599853515624
2024-10-04,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200,241.50349884033204
2024-10-07,249.0,249.8300018310547,240.6999969482422,240.8300018310547,68113300,242.73149871826172
2024-10-08,243.55999755859375,246.2100067138672,240.55999755859375,244.5,56303200,243.64799880981445
2024-10-09,243.82000732421875,247.42999267578125,239.50999450683594,241.0500030517578,66289500,244.29399871826172
2024-10-10,241.80999755859375,242.7899932861328,232.33999633789062,238.77000427246094,83087100,244.74199905395508
2024-10-11,220.1300048828125,223.33999633789062,214.3800048828125,217.8000030517578,142628900,244.11749954223632
2024-10-14,220.1300048828125,221.91000366210938,213.74000549316406,219.16000366210938,86291900,243.73649978637695
2024-10-15,220.00999450683594,224.25999450683594,217.1199951171875,219.57000732421875,62988800,243.3215003967285
2024-10-16,221.39999389648438,222.82000732421875,218.92999267578125,221.3300018310547,49632800,243.02800064086915
2024-10-17,221.58999633789062,222.0800018310547,217.89999389648438,220.88999938964844,50791800,241.8765007019043
2024-10-18,220.7100067138672,222.27999877929688,219.22999572753906,220.6999969482422,49611900,240.9990005493164
2024-10-21,218.89999389648438,220.47999572753906,215.72999572753906,218.85000610351562,47329000,239.44150085449218
2024-10-22,217.30999755859375,218.22000122070312,215.25999450683594,217.97000122070312,43268700,237.6265007019043
2024-10-23,217.1300048828125,218.72000122070312,212.11000061035156,213.64999389648438,80938900,235.45800094604493
2024-10-24,244.67999267578125,262.1199951171875,242.64999389648438,260.4800109863281,204491900,235.77100143432617
2024-10-25,256.010009765625,269.489990234375,255.32000732421875,269.19000244140625,161611900,236.20750198364257
2024-10-28,270.0,273.5400085449219,262.239990234375,262.510009765625,107653600,236.2515022277832
2024-10-29,264.510009765625,264.9800109863281,255.50999450683594,259.5199890136719,80521800,236.3265022277832
2024-10-30,258.0400085449219,263.3500061035156,255.82000732421875,257.54998779296875,53993600,236.75300140380858
2024-10-31,257.989990234375,259.75,249.25,249.85000610351562,66575300,237.2125015258789
2024-11-01,252.0399932861328,254.0,246.6300048828125,248.97999572753906,57544800,237.15750122070312
2024-11-04,244.55999755859375,248.89999389648438,238.8800048828125,242.83999633789062,68802400,237.25800094604492
2024-11-05,247.33999633789062,255.27999877929688,246.2100067138672,251.44000244140625,69282500,237.60500106811523
2024-11-06,284.6700134277344,289.5899963378906,275.6199951171875,288.5299987792969,165228700,239.9790008544922
2024-11-07,288.8900146484375,299.75,285.5199890136719,296.9100036621094,117309200,242.8860008239746
2024-11-08,299.1400146484375,328.7099914550781,297.6600036621094,321.2200012207031,204782800,248.05700073242187
2024-11-11,346.29998779296875,358.6400146484375,336.0,350.0,210521600,254.5990005493164
2024-11-12,342.739990234375,345.8399963378906,323.30999755859375,328.489990234375,155726000,260.04499969482424
2024-11-13,335.8500061035156,344.6000061035156,322.5,330.239990234375,125405600,265.49049911499026
2024-11-14,327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125,120726100,270.0049987792969
2024-11-15,310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031,114440300,275.0059989929199
2024-11-18,340.7300109863281,348.54998779296875,330.010009765625,338.739990234375,126547500,281.00049819946287
2024-11-19,335.760009765625,347.3800048828125,332.75,346.0,88852500,287.40199813842776
2024-11-20,345.0,346.6000061035156,334.29998779296875,342.0299987792969,66340700,293.82099838256835
2024-11-21,343.80999755859375,347.989990234375,335.2799987792969,339.6400146484375,58011700,297.7789985656738
2024-11-22,341.0899963378906,361.5299987792969,337.70001220703125,352.55999755859375,89140700,301.9474983215332
2024-11-25,360.1400146484375,361.92999267578125,338.20001220703125,338.5899963378906,95890900,305.75149765014646
2024-11-26,341.0,346.9599914550781,335.6600036621094,338.2300109863281,62295900,309.6869987487793
2024-11-27,341.79998779296875,342.54998779296875,326.5899963378906,332.8900146484375,57896400,313.45400009155276
2024-11-29,336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094,37167600,318.2194999694824
2024-12-02,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500,323.625
2024-12-03,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200,329.0540008544922
2024-12-04,353.0,358.1000061035156,348.6000061035156,357.92999267578125,50810900,334.3785003662109
2024-12-05,359.8699951171875,375.42999267578125,359.5,369.489990234375,81403600,338.42649993896487
2024-12-06,377.4200134277344,389.489990234375,370.79998779296875,389.2200012207031,81455800,343.04199981689453
2024-12-09,397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219,96359200,346.47050018310546
2024-12-10,392.67999267578125,409.7300109863281,390.8500061035156,400.989990234375,97563600,349.0199996948242
2024-12-11,409.70001220703125,424.8800048828125,402.3800048828125,424.7699890136719,104287600,353.83399963378906
2024-12-12,424.8399963378906,429.29998779296875,415.0,418.1000061035156,87752200,358.2270004272461
2024-12-13,420.0,436.29998779296875,415.7099914550781,436.2300109863281,89000200,364.47950134277346
2024-12-16,441.0899963378906,463.19000244140625,436.1499938964844,463.0199890136719,114083800,371.59450073242186
2024-12-17,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625,131223000,378.65050048828124
2024-12-18,466.5,488.5400085449219,427.010009765625,440.1300048828125,149340800,383.35700073242185
2024-12-19,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344,118566100,388.0640014648437
2024-12-20,425.510009765625,447.0799865722656,417.6400146484375,421.05999755859375,132216200,392.13500061035154
2024-12-23,431.0,434.510009765625,415.4100036621094,430.6000061035156,72698100,396.03700103759763
2024-12-24,435.8999938964844,462.7799987792969,435.1400146484375,462.2799987792969,59551800,402.221501159668
2024-12-26,465.1600036621094,465.3299865722656,451.0199890136719,454.1300048828125,76366400,408.01650085449216
2024-12-27,449.5199890136719,450.0,426.5,431.6600036621094,82666800,412.95500030517576
2024-12-30,419.3999938964844,427.0,415.75,417.4100036621094,64941000,416.56750030517577
2024-12-31,423.7900085449219,427.92999267578125,402.5400085449219,403.8399963378906,76825100,418.9050003051758
2025-01-02,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700,420.2979995727539
2025-01-03,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,95423300,422.92350006103516
2025-01-06,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,85516500,425.00149993896486
2025-01-07,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500,425.2584991455078
2025-01-08,392.95001220703125,402.5,387.3999938964844,394.94000244140625,73038800,425.51599884033203
2025-01-10,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300,425.20349884033203
2025-01-13,383.2099914550781,403.7900085449219,380.07000732421875,403.30999755859375,67580500,424.1304992675781
2025-01-14,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000,423.04349822998046
2025-01-15,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,81375500,422.6429977416992
2025-01-16,423.489990234375,424.0,409.1300048828125,413.82000732421875,68335200,420.18299865722656
2025-01-17,421.5,439.739990234375,419.75,426.5,94991400,417.51499938964844
2025-01-21,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900,416.7119995117188
2025-01-22,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,415.6589981079102
2025-01-23,416.05999755859375,420.7300109863281,408.95001220703125,412.3800048828125,50690600,415.2249984741211
2025-01-24,414.45001220703125,418.8800048828125,405.7799987792969,406.5799865722656,56427100,414.0239974975586
2025-01-27,394.79998779296875,406.69000244140625,389.0,397.1499938964844,58125500,410.76749725341796
2025-01-28,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700,407.9654968261719
2025-01-29,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600,405.8374969482422
2025-01-30,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900,404.9809967041016
2025-01-31,401.5299987792969,419.989990234375,401.3399963378906,404.6000061035156,83568200,405.0189971923828
2025-02-03,386.67999267578125,389.1700134277344,374.3599853515625,383.67999267578125,93732100,405.238996887207
2025-02-04,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200,404.32749633789064
2025-02-05,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,402.6834976196289
2025-02-06,373.0299987792969,375.3999938964844,363.17999267578125,374.32000732421875,77918200,401.6814987182617
2025-02-07,370.19000244140625,380.54998779296875,360.3399963378906,361.6199951171875,70298300,400.01549835205077
2025-02-10,356.2099914550781,362.70001220703125,350.510009765625,350.7300109863281,77514900,397.81499938964845
2025-02-11,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,394.0744995117187
2025-02-12,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,391.0820007324219
2025-02-13,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,387.468000793457
2025-02-14,360.6199951171875,362.0,347.5,355.8399963378906,68277300,384.5690002441406
2025-02-18,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,380.9494995117187
2025-02-19,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,377.7739990234375
