Price,Open,High,Low,Close,Volume,MA20
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,
Date,,,,,,
2024-04-16,410.67492896476267,414.46893102886065,409.8428247838056,410.684814453125,16765600,418.7013244628906
2024-04-17,413.32978630581465,414.9444767069898,406.4747888910302,407.9706115722656,15855500,418.2273208618164
2024-04-18,406.7720021700929,408.0201737333556,400.15477020238865,400.47174072265625,21029900,417.18916778564454
2024-04-19,400.23398957432255,401.67037838778936,394.03279488372993,395.3701171875,30276500,415.69087982177734
2024-04-22,396.3210731778114,399.06506725448133,392.0317685818269,397.19281005859375,20286900,414.31492919921874
2024-04-23,400.4420226888204,404.36483895374073,399.2731164319855,403.7407531738281,15734500,413.55761566162107
2024-04-24,405.7120381650018,408.5947013251243,402.9581584463572,405.21673583984375,15065300,412.9340316772461
2024-04-25,390.327954514582,396.13291356518926,384.3843265310709,395.2908935546875,40586500,411.8250503540039
2024-04-26,408.2975149317784,409.1197034555493,401.94773576133974,402.5024719238281,29694700,411.11181488037107
2024-04-29,401.4425169456961,402.50247113048255,395.4394554463583,398.470703125,19582100,410.0063003540039
2024-04-30,397.71781312224874,398.38153147568886,385.51358797981476,385.67205810546875,28781400,408.41588287353517
2024-05-01,388.92124454675456,397.9456678723463,386.6428661349504,391.2293701171875,23562500,407.15236511230466
2024-05-02,393.92381025223517,396.1724717048869,390.94208087323796,394.10211181640625,17709400,406.15977783203124
2024-05-03,398.50041099944804,403.32465048849417,398.0843437724287,402.8392639160156,17446700,405.2256393432617
2024-05-06,404.9195438147948,410.0409526402596,402.55198432258595,409.6546325683594,16996600,404.67832946777344
2024-05-07,410.76410326855756,410.77401898833904,405.2464284421319,405.49407958984375,20018200,403.8392868041992
2024-05-08,404.33510268855184,408.356955043612,402.88879817126514,406.6828308105469,11792300,403.2092620849609
2024-05-09,406.7125782525158,408.84237230777376,405.256388136723,408.4461364746094,14689700,402.4360977172852
2024-05-10,409.06027703547176,411.47735474348696,407.9309732500374,410.8433532714844,13402300,402.0814605712891
2024-05-13,414.0826182503801,414.41942017019113,406.9601691065583,409.8329162597656,15440200,402.0854202270508
2024-05-14,408.1489171745,413.56752582141957,407.68333177957805,412.6462707519531,15109300,402.18349304199216
2024-05-15,414.7203513205961,420.58538800605515,414.095139906024,419.8609313964844,22239500,402.77800903320315
2024-05-16,418.59066930665216,422.18315151911617,417.151719986036,417.7868347167969,17530100,403.64376373291014
2024-05-17,419.32504512881616,419.7021586835379,414.84935049574557,417.01275634765625,15352200,404.725895690918
2024-05-20,417.01278697375295,423.52287221703216,416.79445965158396,422.103759765625,16272100,405.97144317626953
2024-05-21,423.58239750259565,429.6756950854867,421.6174819616407,425.7756042480469,21453300,407.0731857299805
2024-05-22,426.8176027078419,429.1199579656232,423.8801327186548,427.24432373046875,18073700,408.17456512451173
2024-05-23,429.6756760944335,430.30088747906075,422.1831336543051,423.7510986328125,17211700,409.59757537841796
2024-05-24,423.9396813142882,427.7802311569624,421.180834455013,426.8870849609375,11845800,410.8168060302734
2024-05-28,426.3610849730244,427.5420330592199,423.35414050377034,427.04583740234375,15718000,412.2455627441406
2024-05-29,422.4510693064345,427.6611238088633,422.4510693064345,425.90460205078125,15517100,414.25718994140624
2024-05-30,421.07165731955763,421.07165731955763,411.08820229599854,411.51495361328125,28424800,415.27146911621094
2024-05-31,413.5791353622515,413.5791353622515,401.43227374743395,411.9714660644531,47995300,416.1649368286133
2024-06-03,412.36840418309373,413.2615504010757,405.80871145548105,410.3736877441406,17484700,416.54165802001955
2024-06-04,409.2919776436919,413.27147684716857,406.56290129495756,412.904296875,14348900,416.7041412353516
2024-06-05,414.63100583183575,420.85328836811885,413.1324852803997,420.7838439941406,16988000,417.46862945556643
2024-06-06,420.7838790172518,422.07397569799485,417.3799535645987,421.28997802734375,14861300,418.19898681640626
2024-06-07,422.9572173477245,423.03659533238357,419.78155282449774,420.6250915527344,13621700,418.8079345703125
2024-06-10,421.4686381861944,424.8228956664724,420.664803577901,424.614501953125,14003000,419.49649200439455
2024-06-11,422.24270893937995,429.52685827022987,422.01444801185045,429.3879089355469,14551100,420.47424163818357
2024-06-12,432.00778522816535,440.0262935554383,429.95352798178106,437.7041015625,22366200,421.7271331787109
2024-06-13,437.49575798146077,440.01644063600304,436.02700779586485,438.2201843261719,15960600,422.6450958251953
2024-06-14,434.94529966913103,439.7683376003339,433.39717151476515,439.2026672363281,13582000,423.71588745117185
2024-06-17,439.22250553797545,447.5089797746042,437.3667384679764,444.9585266113281,20790000,425.1131759643555
2024-06-18,446.28832386783046,446.7150751827561,441.50502038116036,442.9439697265625,17112500,426.15518646240236
2024-06-20,442.9042790324355,443.1325399619797,437.912551396736,442.3088684082031,19877400,426.98184967041016
2024-06-21,443.9760852156284,447.15171963768364,443.11270951249037,446.3578186035156,34486200,427.9375244140625
2024-06-24,446.37762314479846,449.30518978099155,443.0134321712583,444.26385498046875,15913700,428.9631622314453
2024-06-25,444.8394216277891,447.98531552571586,443.3508346061679,447.5188903808594,16747500,429.99475250244143
2024-06-26,445.5837053034348,450.1487114593878,444.7798707523325,448.71966552734375,16507000,431.0784439086914
2024-06-27,448.7395034299803,452.6991654227889,448.3326193512516,449.4044189453125,14806300,432.253434753418
2024-06-28,449.62274649126965,451.9151680373726,443.01341660893064,443.54931640625,28362300,433.8551528930664
2024-07-01,445.24627786855143,453.88999748693993,442.269104011504,453.2548828125,17662800,435.91932373046876
2024-07-02,449.75176594132466,456.0931308349297,449.6624240698802,455.7854919433594,13979800,438.1899139404297
2024-07-03,454.70380374999445,457.5122579984809,454.39616484845857,457.26416015625,9932800,440.4079071044922
2024-07-05,456.1129790053472,464.78650009669735,455.4778642825478,464.00250244140625,16000300,442.56884002685547
2024-07-08,463.00017429743497,464.14144858333964,460.9260800009118,462.6925354003906,12962300,444.6389678955078
2024-07-09,463.4467798855468,463.7742557192127,454.51525736098597,456.0435485839844,17207200,446.40989074707034
2024-07-10,457.71075666628917,462.91087784219644,455.36869724486377,462.7024841308594,18196100,448.31428985595704
2024-07-11,459.457386639418,461.2436790661222,448.1143297880847,451.2403869628906,23111200,449.4069137573242
2024-07-12,450.87318519796065,452.8877385900335,447.2211920029864,450.09912109375,16324300,450.0266647338867
2024-07-15,449.85099950163277,453.7808911637112,447.99523247056425,450.5059814453125,14429400,450.6409545898438
2024-07-16,450.764044396858,450.84342238707205,443.26156747821994,446.09979248046875,17175700,450.9858108520508
2024-07-17,439.22249954002416,441.46531376189114,435.8384412822571,440.1454162597656,21778000,450.74515533447266
2024-07-18,440.95917357547034,441.2668124744543,431.0948010273652,437.0193786621094,20794800,450.44892578125
2024-07-19,429.80471086507333,437.7835460054657,428.7130742947466,433.7841796875,20940400,450.02269134521487
2024-07-22,438.4286106688719,441.2172281155517,435.5705185548157,439.5698547363281,15808800,449.6832931518555
2024-07-23,440.5225176097392,444.9783753997072,439.7286166377608,441.4653015136719,13107100,449.5433654785156
2024-07-24,437.0987963490377,438.12095826115956,424.3366274271562,425.63665771484375,26805800,448.44925384521486
2024-07-25,425.5374171635106,426.52980855641556,414.3333401430881,415.216552734375,29943800,446.7740982055664
2024-07-26,415.0180872010169,425.6565240052853,414.0951402007918,422.0342712402344,23583800,445.4055908203125
2024-07-29,428.29625878283395,428.86192913835873,421.4686315229256,423.4831848144531,15125800,444.4022842407227
2024-07-30,424.46567636518483,425.7855436810508,414.1844850940296,419.70220947265625,32687600,442.72465057373046
2024-07-31,417.30059719182844,418.57085701348217,409.07366373993483,415.1669616699219,42891400,440.69372406005857
2024-08-01,417.58836350695543,424.20759683358074,409.94693801865395,413.93634033203125,30296400,438.52733306884767
2024-08-02,409.35152365396425,411.84243578824686,401.2635397070065,405.3819580078125,29437900,435.59630584716797
2024-08-05,386.2089818321841,397.98866312927163,382.64626998707365,392.1434631347656,40709200,432.06885223388673
2024-08-06,396.9565662320286,402.5834388839359,395.4679791086585,396.56951904296875,24946500,429.09515075683595
2024-08-07,405.5308678419717,406.9598837068045,394.4458417143844,395.3985290527344,20650900,425.7299530029297
2024-08-08,399.3779702821044,402.77193167950935,396.8969919508049,399.6260681152344,20203000,423.14923706054685
2024-08-09,400.9559063701233,404.9453089972664,399.1993844500031,402.9307556152344,19276700,420.7908187866211
2024-08-12,403.9627889802462,405.64986625772775,401.16423832317224,403.7146911621094,16762900,418.4512542724609
2024-08-13,406.47360190831984,411.7928357179709,406.45376498247094,410.8599853515625,19414300,416.68926391601565
2024-08-14,411.64393908583247,414.54173528870035,409.3118435327495,413.6882629394531,18267000,415.36640625
2024-08-15,417.35676799168647,418.6591414148161,415.22923848625584,418.5796203613281,20752100,414.4444183349609
2024-08-16,418.15215435686315,418.8878379189571,414.87134183677813,416.0345458984375,22775600,413.5569366455078
2024-08-19,416.52167114516885,419.2954420190991,414.03622098500824,419.07672119140625,15234000,412.5322799682617
2024-08-20,419.2457333961214,423.3814956474892,419.18608502114756,422.3276672363281,16387600,411.57539825439454
2024-08-21,421.6118911043651,423.9183962597862,419.2656405890008,421.67156982421875,16067300,411.3771438598633
2024-08-22,421.8902550651885,424.30613578026436,412.1969990352219,413.13153076171875,19361900,411.2728927612305
2024-08-23,414.5532154876874,416.8199448280934,409.69166039420327,414.36431884765625,18493800,410.88939514160154
2024-08-26,413.94673947074824,414.85144695028356,408.9460150702165,411.08349609375,13152800,410.26941070556643
2024-08-27,410.4571501735566,411.9484202096587,407.8623548739229,411.43145751953125,13492900,409.85587310791016
2024-08-28,412.46544730687265,412.58474406521935,404.939496621488,408.2103576660156,14882700,409.50804290771487
2024-08-29,412.52505209065583,419.59365733541364,408.2103145266043,410.71563720703125,17045200,409.34700775146484
2024-08-30,413.18123450252676,415.0602190186727,409.7314285183125,414.7122802734375,24308300,409.8135238647461
2024-09-03,415.47780496274754,417.43634095322227,404.66112073149435,407.0570983886719,20313600,410.55920562744143
2024-09-04,403.5476443909062,408.8466109265116,402.01659855552833,406.5202331542969,15135800,411.05674133300784
2024-09-05,405.2476455783769,410.69576288507244,403.7663270914325,406.01318359375,14195500,411.5874740600586
2024-09-06,406.6792718819864,408.2600144548305,398.4673353023376,399.36212158203125,19609500,411.57427673339845
2024-09-09,404.8699075277366,406.2717051556254,399.80953429314275,403.3587646484375,15295100,411.5956771850586
2024-09-10,405.82434783346355,413.9070069368657,405.32725776034073,411.7894287109375,19594300,411.9994140625
2024-09-11,413.08181573237965,421.52239474938517,407.19625641616165,420.57794189453125,19266900,412.4853118896484
2024-09-12,420.84636566939764,424.8827343519594,417.30708702498356,424.514892578125,17418800,413.02664337158205
2024-09-13,423.35167762504557,429.3167579290349,422.98383586069434,428.083984375,15874600,413.5018615722656
2024-09-16,428.09393683099876,431.0068771042965,425.72778345078893,428.8296203613281,13834700,414.14161529541013
2024-09-17,437.6679140298658,439.27848092894993,429.75421863095636,432.6174621582031,18874200,414.81865234375
2024-09-18,432.46832068384987,433.49232491922675,427.90503790639565,428.3027038574219,18898000,415.1174041748047
2024-09-19,438.66206659768085,438.93048428402824,434.3572500672092,436.1368408203125,21706600,415.8406677246094
2024-09-20,434.6754186759471,436.6836515284863,431.6928784161533,432.73675537109375,55167100,416.8209289550781
2024-09-23,431.75253779309,433.9198431554934,427.88519293448667,430.9870300292969,15128900,417.65206451416014
2024-09-24,430.47996802683457,430.82793711748263,423.62013164821116,426.6722717285156,17015800,418.43150329589844
2024-09-25,427.3283940093525,430.5992548420044,426.07574778788546,429.5951232910156,13396400,419.33968658447264
2024-09-26,432.5578041483432,432.766573468399,426.6324994108163,428.7998046875,14492000,420.36915893554686
2024-09-27,429.0085915782672,429.33668800604624,424.98217425530135,425.5289611816406,14896100,421.10982513427734
2024-09-30,425.7178520466358,427.9150119120048,422.8943842039572,427.7956848144531,16807300,421.7639953613281
2024-10-01,425.95648564338745,425.9863098334652,416.37257469880086,418.24163818359375,19092900,422.3232223510742
2024-10-02,420.12062555956777,420.3592494217051,414.2847930567838,414.7023620605469,16582300,422.7323287963867
2024-10-03,415.19943635003835,417.1082451347957,411.8788784861643,414.11578369140625,13686400,423.13745880126953
2024-10-04,415.80585503539044,417.30707662196244,412.55489718933603,413.6385498046875,19169700,423.85128021240234
2024-10-07,413.57888857865095,414.6824138383572,406.61962843429865,407.156494140625,20919800,424.0411666870117
2024-10-08,408.50859351504334,413.24090045920747,405.79450128292336,412.2964172363281,19229300,424.06651611328124
2024-10-09,413.4397317591671,417.9334453367463,411.8888131930908,415.0304260253906,14974300,423.78914031982424
2024-10-10,412.81339505205864,414.9210519137125,410.74548354781774,413.4198303222656,13848400,423.23438720703126
2024-10-11,413.7180885691892,414.70231708134946,410.84489374484957,413.89703369140625,14144900,422.52503967285156
2024-10-14,415.3386008817118,421.5721293976272,415.09005586184196,416.7006530761719,16653100,421.91859130859376
2024-10-15,419.7229298265709,420.02120204810905,412.84322081195853,416.3029479980469,18900200,421.1028656005859
2024-10-16,412.7537283462629,413.93677464609624,408.0910216693982,413.69818115234375,15508900,420.37263946533204
2024-10-17,419.9018679111856,420.0410676802283,413.17127995027164,414.2947082519531,14820000,419.28053283691406
2024-10-18,414.7122961104646,417.2076674979936,413.8374127793913,415.7263488769531,17145300,418.43001251220704
2024-10-21,413.6982202013397,416.5216880571269,411.3420182082338,416.3427429199219,14206100,417.69779815673826
2024-10-22,416.0543883901565,428.07402123533683,415.6070255834921,425.02191162109375,25482200,417.6152801513672
2024-10-23,428.35242251551375,428.5711433507003,420.0709156477079,422.1288757324219,19654400,417.2419677734375
2024-10-24,422.85460145374896,423.5008427798279,419.94166109145596,422.25811767578125,13581600,416.9148834228516
2024-10-25,424.2763085648032,430.0027653012564,424.0874119188817,425.658203125,16899100,416.92134552001954
2024-10-28,429.1478003666399,429.4261695906152,423.81897907057987,424.1072998046875,14882400,416.73692626953124
2024-10-29,425.5090727531412,430.64899709836675,423.32186444879665,429.43609619140625,17644100,417.29664916992186
2024-10-30,434.8941538571239,435.9479823564893,429.5852356603292,430.0127258300781,29749100,418.0621673583984
2024-10-31,412.9426186903331,413.7379809491165,403.93534969689097,403.9850769042969,53971000,417.55563201904295
2024-11-01,406.6296190582037,413.0818383039077,405.12839737386855,407.981689453125,24230400,417.27278900146484
2024-11-04,407.414991879503,408.03140902561756,403.2096294840388,406.0827941894531,19672300,417.21910400390624
2024-11-05,405.99332524640585,412.4853201284023,405.7050045203228,409.0653381347656,17626000,417.05755004882815
2024-11-06,410.0197716507701,418.0030366685823,408.13080518207255,417.7345886230469,26681800,417.19275817871096
2024-11-07,418.8281688837221,424.3657590257446,417.43632288625736,422.9540100097656,19901800,417.6694671630859
2024-11-08,422.84469107033385,424.01781631688647,419.3252849907069,420.08087158203125,16891400,417.97865905761716
2024-11-11,420.060971682132,422.3376526429211,413.5789282483213,415.5772399902344,24503300,417.9224884033203
2024-11-12,415.81581365023004,421.969790701444,414.77193671429194,420.5679931640625,19401200,418.13574066162107
2024-11-13,419.1860937392156,426.8313104637277,415.7760330857976,422.7253723144531,21502200,418.58710021972655
2024-11-14,422.526533184943,425.6780973820496,417.5556327945319,424.4055480957031,30246900,419.09264221191404
2024-11-15,417.3767027455775,420.3393400677491,411.23267692258383,412.5847473144531,28247600,418.93556213378906
2024-11-18,412.4554971706168,415.9649517435253,409.7016291897124,413.34033203125,24742000,418.78544158935546
2024-11-19,410.7057043157201,415.5076109291685,409.154785870871,415.3584899902344,18133500,418.3022705078125
2024-11-20,414.4438422518667,414.86141123218795,408.19044109637775,413.0718688964844,19191700,417.84942016601565
2024-11-21,417.8933391524707,418.1722655525636,408.7186214344056,411.2887268066406,20780200,417.3009506225586
2024-11-22,409.79445106089474,415.80135498920845,409.48564079067086,415.40289306640625,24814600,416.7881851196289
2024-11-25,416.7776323033626,419.46727321033643,413.2611532266888,417.1860656738281,27691100,416.44212341308594
2024-11-26,417.98300734363517,427.396826920373,417.24585120009374,426.350830078125,23458900,416.28786010742186
2024-11-27,423.48184026594765,425.59374633298364,420.4036784238945,421.3699645996094,18332400,415.85572204589846
2024-11-29,418.4811073183322,423.25277076525435,416.1998692026867,421.83819580078125,16271900,416.74837799072264
2024-12-02,419.95541246483856,431.3416287639885,419.6963985253484,429.3293762207031,20207200,417.8157623291016
2024-12-03,428.19374634076934,430.8136785324232,426.10178307894205,429.5485534667969,18302000,418.9890502929687
2024-12-04,431.3715193088951,437.98610309109085,430.973057365549,435.7447204589844,26009400,420.32301940917966
2024-12-05,436.2428234590915,442.9570002031869,434.4995257845279,440.9248046875,21697800,421.48253021240237
2024-12-06,440.605999369761,444.3914637865622,440.0780304611881,441.87115478515625,18821000,422.4283874511719
2024-12-09,440.904882933204,446.61291802797285,438.8129196876974,444.311767578125,19144400,423.6399322509766
2024-12-10,442.6880177694449,447.89796761162455,439.9086948512907,441.6320495605469,18469500,424.9426727294922
2024-12-11,442.34933339299914,448.6252234428676,442.34933339299914,447.2704162597656,19200200,426.27779388427734
2024-12-12,447.389907127457,454.4129240722559,447.389907127457,447.83819580078125,20834800,427.53343505859374
2024-12-13,446.722508676707,449.7010474581427,443.8734464678006,445.5569763183594,20177800,428.59100646972655
2024-12-16,445.55695084461104,450.4481492573408,443.57458224663304,449.86041259765625,23598800,430.45478973388674
2024-12-17,449.2826833242326,453.5462901057899,447.84819595840975,452.7194519042969,22733500,432.4237457275391
2024-12-18,449.59148560028365,450.9163784238889,435.34623528561843,435.71484375,24444500,433.44156341552736
2024-12-19,439.92861811038824,441.4826409757379,434.64892893973837,435.356201171875,22963700,434.5557800292969
2024-12-20,431.4512325197303,442.04052591747404,426.98840977197597,434.9278869628906,64263700,435.73773803710935
2024-12-23,435.06732205874545,435.97384050264867,431.1722932989543,433.5830383300781,19152500,436.646745300293
2024-12-24,432.98533109593694,437.91638528778583,432.52710135873434,437.64739990234375,7164500,437.66981201171876
2024-12-26,437.3983540840164,439.2512462781778,434.9577555797017,436.43206787109375,8194200,438.1738739013672
2024-12-27,432.9355230391817,433.5531436249425,424.71711987555517,428.881103515625,18117700,438.54943084716797
2024-12-30,424.42821148968693,425.91249514442245,420.2841404099869,423.2029113769531,13158700,438.61766662597654
2024-12-31,424.4680695178944,425.09566152109494,419.0489019483089,419.88568115234375,13246500,438.1454818725586
2025-01-02,423.90026204092493,424.43820240788705,413.2611726539346,416.97686767578125,16896500,437.5168975830078
2025-01-03,419.4672816518615,422.40599553232005,417.93320162542307,421.7286071777344,16662900,436.8160919189453
2025-01-06,426.3607841744266,432.6565862275622,423.85044657634234,426.21136474609375,20573600,436.080419921875
2025-01-07,427.356962317073,429.00063686122985,419.18835553907815,420.7523498535156,18139100,435.024479675293
2025-01-08,421.8381668103431,425.3347334633813,419.9255373117582,422.9339599609375,15054600,433.9555892944336
2025-01-10,423.0036976315441,423.0833778600729,413.4304875422897,417.345458984375,20201100,432.741259765625
2025-01-13,413.6496498082875,416.8971739621178,410.71096634455273,415.5921936035156,17604800,431.1573486328125
2025-01-14,416.2098216251219,418.13242259689986,409.1469793562449,414.0780334472656,16935900,429.4693405151367
2025-01-15,417.5247525233758,426.51019531397225,416.6680304830878,424.67724609375,19637800,428.42535400390625
2025-01-16,427.0581034768278,427.8450559110229,422.76461308505725,422.953857421875,15300000,427.0800262451172
2025-01-17,432.4274589059452,432.81597982276594,426.53014915865293,427.3868408203125,26197500,425.81339569091796
2025-01-21,428.55238804454143,429.2496888722742,423.9699995165458,426.85888671875,26085700,425.37059783935547
2025-01-22,435.8841650351672,445.5569677171093,434.33014218783535,444.4910888671875,27803800,425.8273422241211
2025-01-23,440.30716256200645,445.03897030447143,439.8090775364838,444.9991149902344,18389300,426.3309036254883
2025-01-24,443.4550766157881,444.9393603072831,439.70946738545626,442.3592834472656,15549500,426.7697158813477
2025-01-27,422.3860783898249,433.5332238334213,421.8780219291722,432.8956604003906,35647800,426.53212890625
2025-01-28,432.93552501884864,446.66274757404807,429.72785612913765,445.4872741699219,23491700,426.9848892211914
2025-01-29,444.97921209968376,445.16848684550723,438.7132938317083,440.6358947753906,23581400,427.5726287841797
2025-01-30,417.1661258658952,421.24045777086803,411.57762641112805,413.4006042480469,54586300,427.0825134277344
2025-01-31,417.3753368711932,419.0787791378778,413.32091748728266,413.4703369140625,34223400,426.7617462158203
2025-02-03,410.02361028085903,413.819015846871,407.09486781879804,409.3462219238281,25679100,426.38021392822264
2025-02-04,411.1094311345796,412.3347312724244,408.1707172498281,410.7906494140625,20532100,425.83331604003905
2025-02-05,410.77072053658367,412.2450327338191,408.828176805576,411.7071228027344,16316700,425.1081039428711
2025-02-06,412.41441067873023,416.59833715024297,412.41441067873023,414.2274475097656,16309800,424.78185882568357
